tweet_id,dog_picture,retweet_count,favorite_count,dog_rating,breed,breed_info_link,breed_img_link,breed_info_text,dog_name,dog_stage
684481074559381504,https://pbs.twimg.com/media/CX_D6AJWwAAnBIw.jpg,1123,3729,10.0,chihuahua,https://dogtime.com/dog-breeds/chihuahua,https://www.dogtime.com/assets/uploads/2011/01/file_23102_chihuahua-300x189.jpg,"The Chihuahua dog breed‘s charms include their small size, big personality, and variety in coat types and colors. They’re all dog, fully capable of competing in dog sports such as agility and obedience, and are among the top ten watchdogs recommended by experts.",Pippa,not mentioned
684594889858887680,https://pbs.twimg.com/media/CYAra7JWsAACPZH.jpg,3341,8542,10.0,weimaraner,https://dogtime.com/dog-breeds/weimaraner,https://www.dogtime.com/assets/uploads/2011/01/file_22998_weimaraner-300x189.jpg,"Originally bred as a gundog to handle big game like deer and bear, the Weimaraner, or “Silver Ghost,” was a highly sought-after dog breed in their native Germany. Today, these elegant but demanding dogs can still be found out on the hunting grounds. However, they can also make fine family friends if they get enough exercise.",not mentioned,not mentioned
684800227459624960,https://pbs.twimg.com/media/CYDmK7ZVAAI_ylL.jpg,954,2619,11.0,miniature schnauzer,https://dogtime.com/dog-breeds/miniature-schnauzer,https://www.dogtime.com/assets/uploads/2011/01/file_23074_miniature-schnauzer-300x189.jpg,"The Miniature Schnauzer dog breed has it all in one small package: intelligence, affection, an extroverted temperament, humor, and a personality that’s twice as big as their bodies. Throw in that walrus mustache and quivering enthusiasm, and they’ll make you laugh every day.",Theodore,not mentioned
684902183876321280,https://pbs.twimg.com/media/CYFC5lmWAAAEIho.jpg,505,1796,11.0,pembroke welsh corgi,https://dogtime.com/dog-breeds/pembroke-welsh-corgi,https://www.dogtime.com/assets/uploads/2011/01/file_23192_pembroke-welsh-corgi-300x189.jpg,"Originally bred to herd cattle, sheep, and horses, the Pembroke Welsh Corgi is an active and intelligent dog breed. Easy to train and eager to learn, Pembrokes are great with children and other pets, and you can find them in four different coat colors and markings.",Perry,not mentioned
684926975086034944,https://pbs.twimg.com/media/CYFZXdiU0AAc_kw.jpg,444,3355,11.0,labrador retriever,https://dogtime.com/dog-breeds/labrador-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22988_labrador-retriever-300x189.jpg,"The Labrador Retriever was bred to be both a friendly companion and a useful working dog breed. Historically, they earned their keep as fishermen’s helpers: hauling nets, fetching ropes, and retrieving fish from the chilly North Atlantic.",Bruiser,not mentioned
684940049151070208,https://pbs.twimg.com/media/CYFlVUFWwAAEsWX.jpg,993,3079,12.0,border collie,https://dogtime.com/dog-breeds/border-collie,https://www.dogtime.com/assets/uploads/2011/01/file_23178_border-collie-300x189.jpg,"The Border Collie dog breed was developed to gather and control sheep in the hilly border country between Scotland and England. They’re known for their intense stare, or “eye,” with which they control their flock. They’re dogs with unlimited energy, stamina, and working drive, all of which make them a premier herding dog; Border Collies are still used today to herd sheep on farms and ranches around the world.",Oreo,not mentioned
685169283572338688,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg,1363,3954,11.0,bernese mountain dog,https://dogtime.com/dog-breeds/bernese-mountain-dog,https://www.dogtime.com/assets/uploads/2011/01/file_22912_bernese-mountain-dog-300x189.jpg,"The Bernese Mountain Dog is an extremely versatile working dog from the farmlands of Switzerland. They were developed to herd cattle, pull carts, and be watchdogs and loyal companions. They’re one of four types of Swiss Mountain Dogs, and the only one with long hair.",Gerbald,pupper
685268753634967552,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg,1140,2976,10.0,pug,https://dogtime.com/dog-breeds/pug,https://www.dogtime.com/assets/uploads/2011/01/file_23124_pug-300x189.jpg,"The Pug is often described as a lot of dog in a small space. These sturdy, compact dogs are a part of the American Kennel Club’s Toy group, and are known as the clowns of the canine world because they have a great sense of humor and like to show off.",Hubertson,pupper
685307451701334016,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,418,2002,11.0,pomeranian,https://dogtime.com/dog-breeds/pomeranian,https://www.dogtime.com/assets/uploads/2011/01/file_23122_pomeranian-300x189.jpg,"Descended from large sled dog breeds, the now-tiny Pomeranian has a long and interesting history. The foxy-faced dog, nicknamed “the little dog who thinks he can,” is compact, active, and capable of competing in agility and obedience or simply being a family friend.",Petrick,floofer
685315239903100929,https://pbs.twimg.com/media/CYK6kf0WMAAzP-0.jpg,998,3162,11.0,chow chow,https://dogtime.com/dog-breeds/chow-chow,https://www.dogtime.com/assets/uploads/2011/01/file_23144_chow-chow-300x189.jpg,"The distinctive-looking Chow Chow dog breed has a proud, independent spirit that some describe as catlike. They can be aloof — if you’re looking for a cuddle buddy, this probably isn’t the best breed for you — and downright suspicious of strangers. But for the right person, they can be a fiercely loyal companion.",not mentioned,not mentioned
685321586178670592,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg,600,2544,10.0,boston terrier,https://dogtime.com/dog-breeds/boston-terrier,https://www.dogtime.com/assets/uploads/2011/01/file_23138_boston-terrier-300x189.jpg,"The Boston Terrier has been popular since their creation a little more than a century ago. They were originally bred to be fighting dogs, but today, they’re gentle, affectionate companions with tuxedo-like markings that earned them the nickname “American Gentleman.”",Rocky,not mentioned
685325112850124800,https://pbs.twimg.com/media/CYLDikFWEAAIy1y.jpg,3774,9064,10.0,golden retriever,https://dogtime.com/dog-breeds/golden-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22980_golden-retriever-300x189.jpg,"The Golden Retriever is one of the most popular dog breeds in the United States. The breed’s friendly, tolerant attitude makes them great family pets, and their intelligence makes them highly capable working dogs.",not mentioned,not mentioned
685641971164143616,https://pbs.twimg.com/media/CYPjvFqW8AAgiP2.jpg,734,2805,7.0,lakeland terrier,https://dogtime.com/dog-breeds/lakeland-terrier,https://www.dogtime.com/assets/uploads/2011/01/file_23072_lakeland-terrier-300x189.jpg,"Lakeland Terriers were originally bred to hunt the foxes that preyed on sheep during the lambing season in Northern England’s Lake District. Today’s Lakies, as these lively, feisty little dogs are nicknamed, are affectionate, friendly, and self-confident.",Otis,pupper
685663452032069632,https://pbs.twimg.com/ext_tw_video_thumb/685663358637486080/pu/img/3cXSHFZAgJQ_dDCf.jpg,1392,3095,12.0,chesapeake bay retriever,https://dogtime.com/dog-breeds/chesapeake-bay-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22958_chesapeake-bay-retriever-300x189.jpg,"The Chesapeake Bay Retriever dog breed originated as a water dog used to hunt and retrieve ducks in the chilly chop of Maryland’s Chesapeake Bay. The dog’s sturdy build, dense coat, stamina, and strength made them ideal for this purpose.",Brooks,not mentioned
685906723014619143,https://pbs.twimg.com/media/CYTUhn7WkAEXocW.jpg,2732,7201,9.0,yorkshire terrier,https://dogtime.com/dog-breeds/yorkshire-terrier,https://www.dogtime.com/assets/uploads/2011/01/file_23132_yorkshire-terrier-300x189.jpg,"Small in size but big in personality, the Yorkshire Terrier makes a feisty but loving companion. The most popular toy dog breed in the United States, the “Yorkie” has won many fans with their devotion to their owners, their elegant looks, and their suitability to apartment living.",Olive,not mentioned
685943807276412928,https://pbs.twimg.com/ext_tw_video_thumb/685943751555051520/pu/img/rlBvQWaFPUMx1MTi.jpg,559,1563,8.0,papillon,https://dogtime.com/dog-breeds/papillon,https://www.dogtime.com/assets/uploads/2011/01/file_23118_papillon-300x189.jpg,"The Papillon dog breed descends from the toy spaniels that are frequently portrayed in paintings by the Old Masters, from as far back as the 16th century. They’re highly active and wonderful competitors in agility and obedience.",not mentioned,pupper
685973236358713344,https://pbs.twimg.com/media/CYURBGoWYAAKey3.jpg,495,2019,11.0,siberian husky,https://dogtime.com/dog-breeds/siberian-husky,https://www.dogtime.com/assets/uploads/2011/01/file_22948_siberian-husky-300x189.jpg,"The Siberian Husky dog breed has a beautiful, thick coat that comes in a multitude of colors and markings. Their blue or multi-colored eyes and striking facial masks only add to the appeal of this breed, which originated in Siberia.",Lorelei,not mentioned
686007916130873345,https://pbs.twimg.com/media/CYUwjz-UAAEcdi8.jpg,391,2387,11.0,rhodesian ridgeback,https://dogtime.com/dog-breeds/rhodesian-ridgeback,https://www.dogtime.com/assets/uploads/2011/01/file_23042_rhodesian-ridgeback-300x189.jpg,"The handsome Rhodesian Ridgeback dog breed was created in Africa to be a versatile hunter and home guardian. These days, They’re less likely to hunt lions and more likely to hunt a soft spot on the sofa after going jogging with you.",not mentioned,pupper
686034024800862208,https://pbs.twimg.com/media/CYVIToGWQAAEZ_y.jpg,1090,2959,12.0,great dane,https://dogtime.com/dog-breeds/great-dane,https://www.dogtime.com/assets/uploads/2011/01/file_22926_great-dane-300x189.jpg,"Oh, baby! A Great Dane is truly a great dog breed–large and noble, commonly referred to as a gentle giant or as the “Apollo of dogs.” Apollo is the Greek god of the sun, the brightest fixture in the sky.",not mentioned,not mentioned
686050296934563840,https://pbs.twimg.com/media/CYVXBb9WsAAwL3p.jpg,697,2142,11.0,pomeranian,https://dogtime.com/dog-breeds/pomeranian,https://www.dogtime.com/assets/uploads/2011/01/file_23122_pomeranian-300x189.jpg,"Descended from large sled dog breeds, the now-tiny Pomeranian has a long and interesting history. The foxy-faced dog, nicknamed “the little dog who thinks he can,” is compact, active, and capable of competing in agility and obedience or simply being a family friend.",Flávio,floofer
686358356425093120,https://pbs.twimg.com/media/CYZvRttWYAE_RXc.jpg,631,2092,10.0,pug,https://dogtime.com/dog-breeds/pug,https://www.dogtime.com/assets/uploads/2011/01/file_23124_pug-300x189.jpg,"The Pug is often described as a lot of dog in a small space. These sturdy, compact dogs are a part of the American Kennel Club’s Toy group, and are known as the clowns of the canine world because they have a great sense of humor and like to show off.",not mentioned,not mentioned
686377065986265092,https://pbs.twimg.com/media/CYaAS2kUoAINkye.jpg,541,2132,10.0,german shepherd dog,https://dogtime.com/dog-breeds/german-shepherd-dog,https://www.dogtime.com/assets/uploads/2011/01/file_23188_german-shepherd-dog-300x189.jpg,The German Shepherd Dog is one of America’s most popular dog breeds — for good reasons. They’re intelligent and capable working dogs. Their devotion and courage are unmatched. And they’re amazingly versatile.,Birf,pupper
686386521809772549,https://pbs.twimg.com/media/CYaI5aaW8AE8Uyk.jpg,842,3138,11.0,yorkshire terrier,https://dogtime.com/dog-breeds/yorkshire-terrier,https://www.dogtime.com/assets/uploads/2011/01/file_23132_yorkshire-terrier-300x189.jpg,"Small in size but big in personality, the Yorkshire Terrier makes a feisty but loving companion. The most popular toy dog breed in the United States, the “Yorkie” has won many fans with their devotion to their owners, their elegant looks, and their suitability to apartment living.",Crimson,not mentioned
686606069955735556,https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg,523,1819,10.0,labrador retriever,https://dogtime.com/dog-breeds/labrador-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22988_labrador-retriever-300x189.jpg,"The Labrador Retriever was bred to be both a friendly companion and a useful working dog breed. Historically, they earned their keep as fishermen’s helpers: hauling nets, fetching ropes, and retrieving fish from the chilly North Atlantic.",Horace,not mentioned
686618349602762752,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg,1300,3560,11.0,rottweiler,https://dogtime.com/dog-breeds/rottweiler,https://www.dogtime.com/assets/uploads/2011/01/file_22942_rottweiler-300x189.jpg,The Rottweiler was originally dogs bred to drive cattle to market. Later they were used to pull carts for butchers. They were among the earliest police dogs and serve with honor in the military.,Olivia,pupper
686683045143953408,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg,768,2718,11.0,norwich terrier,https://dogtime.com/dog-breeds/norwich-terrier,https://www.dogtime.com/assets/uploads/2011/01/file_23078_norwich-terrier-300x189.jpg,"The Norwich Terrier originated as a ratter on farms but moved up in the world to bolt foxes from their dens during hunts. Today, they’re amusing companions who serve double duty by keeping your home and yard free of rats and other vermin.",Mona,pupper
686730991906516992,https://pbs.twimg.com/media/CYfCMdFWAAA44YA.jpg,1148,3976,12.0,tibetan mastiff,https://dogtime.com/dog-breeds/tibetan-mastiff,https://www.dogtime.com/assets/uploads/2011/01/file_22952_tibetan-mastiff-300x189.jpg,"This still-primitive Tibetan Mastiff dog breed was developed centuries ago in Tibet. Originally used as guard dogs for livestock and property, Tibetan Mastiffs can still be found performing that role, but they also enjoy life as family companions and show dogs.",not mentioned,not mentioned
687096057537363968,https://pbs.twimg.com/media/CYkON6CVAAAPXAc.jpg,579,2151,11.0,labrador retriever,https://dogtime.com/dog-breeds/labrador-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22988_labrador-retriever-300x189.jpg,"The Labrador Retriever was bred to be both a friendly companion and a useful working dog breed. Historically, they earned their keep as fishermen’s helpers: hauling nets, fetching ropes, and retrieving fish from the chilly North Atlantic.",not mentioned,pupper
687109925361856513,https://pbs.twimg.com/media/CYka1NTWMAAOclP.jpg,2346,5601,11.0,borzoi,https://dogtime.com/dog-breeds/borzoi,https://www.dogtime.com/assets/uploads/2011/01/file_23018_borzoi-300x189.jpg,"The Borzoi dog breed was developed in Russia as a coursing and hunting dog. These hounds hunted in teams of three to go after rabbit, foxes, and wolves. They later became popular as a companion for royalty across continental Europe.",Baxter,not mentioned
687127927494963200,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg,2158,5220,9.0,pug,https://dogtime.com/dog-breeds/pug,https://www.dogtime.com/assets/uploads/2011/01/file_23124_pug-300x189.jpg,"The Pug is often described as a lot of dog in a small space. These sturdy, compact dogs are a part of the American Kennel Club’s Toy group, and are known as the clowns of the canine world because they have a great sense of humor and like to show off.",Gordon,not mentioned
687317306314240000,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg,8749,19398,11.0,shih tzu,https://dogtime.com/dog-breeds/shih-tzu,https://www.dogtime.com/assets/uploads/2011/01/file_23126_shih-tzu-300x189.jpg,"The name “Shih Tzu” means little lion, but there’s nothing fierce about this dog breed. This pooch is a lover, not a hunter.",Tyrone,not mentioned
687460506001633280,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,519,1984,10.0,boston terrier,https://dogtime.com/dog-breeds/boston-terrier,https://www.dogtime.com/assets/uploads/2011/01/file_23138_boston-terrier-300x189.jpg,"The Boston Terrier has been popular since their creation a little more than a century ago. They were originally bred to be fighting dogs, but today, they’re gentle, affectionate companions with tuxedo-like markings that earned them the nickname “American Gentleman.”",Kramer,not mentioned
687480748861947905,https://pbs.twimg.com/media/CYpsFmIWAAAYh9C.jpg,229,1545,12.0,english springer spaniel,https://dogtime.com/dog-breeds/english-springer-spaniel,https://www.dogtime.com/assets/uploads/2011/01/file_22970_english-springer-spaniel-300x189.jpg,"The English Springer Spaniel dog breed was developed as a gun dog to flush, or spring, game in the field, but they’re also popular companions.",not mentioned,not mentioned
687494652870668288,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,552,1829,7.0,rottweiler,https://dogtime.com/dog-breeds/rottweiler,https://www.dogtime.com/assets/uploads/2011/01/file_22942_rottweiler-300x189.jpg,The Rottweiler was originally dogs bred to drive cattle to market. Later they were used to pull carts for butchers. They were among the earliest police dogs and serve with honor in the military.,Marq,not mentioned
687664829264453632,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,488,1869,11.0,pug,https://dogtime.com/dog-breeds/pug,https://www.dogtime.com/assets/uploads/2011/01/file_23124_pug-300x189.jpg,"The Pug is often described as a lot of dog in a small space. These sturdy, compact dogs are a part of the American Kennel Club’s Toy group, and are known as the clowns of the canine world because they have a great sense of humor and like to show off.",Opal,not mentioned
687704180304273409,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,803,2347,9.0,miniature pinscher,https://dogtime.com/dog-breeds/miniature-pinscher,https://www.dogtime.com/assets/uploads/2011/01/file_23116_miniature-pinscher-300x189.jpg,"The Miniature Pinscher dog breed was originally bred in Germany to hunt vermin, primarily rats, in homes and stables. Many people think that they were developed by breeding Dobermans to progressively smaller sizes, and indeed, they look similar to Dobermans. However, the Min Pin is a distinct and much older breed.",Blakely,pupper
687807801670897665,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg,685,2295,11.0,staffordshire bull terrier,https://dogtime.com/dog-breeds/staffordshire-bull-terrier,https://www.dogtime.com/assets/uploads/2011/01/file_23292_staffordshire-bull-terrier-300x189.jpg,"Although they were created in 19th-century Britain to be a small, fast fighting dog, those days are long past. The Staffordshire Bull Terrier dog breed of today is a fine companion known for their courage, intelligence, and love of children.",Trooper,not mentioned
687818504314159109,https://pbs.twimg.com/media/CYufR8_WQAAWCqo.jpg,912,2394,12.0,lakeland terrier,https://dogtime.com/dog-breeds/lakeland-terrier,https://www.dogtime.com/assets/uploads/2011/01/file_23072_lakeland-terrier-300x189.jpg,"Lakeland Terriers were originally bred to hunt the foxes that preyed on sheep during the lambing season in Northern England’s Lake District. Today’s Lakies, as these lively, feisty little dogs are nicknamed, are affectionate, friendly, and self-confident.",not mentioned,pupper
687826841265172480,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,1073,2646,12.0,pomeranian,https://dogtime.com/dog-breeds/pomeranian,https://www.dogtime.com/assets/uploads/2011/01/file_23122_pomeranian-300x189.jpg,"Descended from large sled dog breeds, the now-tiny Pomeranian has a long and interesting history. The foxy-faced dog, nicknamed “the little dog who thinks he can,” is compact, active, and capable of competing in agility and obedience or simply being a family friend.",Louis,not mentioned
688064179421470721,https://pbs.twimg.com/media/CYx-tGaUoAAEXV8.jpg,345,1668,11.0,american eskimo dog,https://dogtime.com/dog-breeds/american-eskimo-dog,https://www.dogtime.com/assets/uploads/2011/01/file_23134_american-eskimo-dog-300x189.jpg,"Called “the dog beautiful” by admirers, the American Eskimo Dog, or “Eskie,” is a striking canine with their white coat, sweet expression, and black eyes. They’re a Nordic dog breed, a member of the Spitz family.",Kilo,not mentioned
688116655151435777,https://pbs.twimg.com/media/CYyucekVAAESj8K.jpg,740,2721,10.0,pug,https://dogtime.com/dog-breeds/pug,https://www.dogtime.com/assets/uploads/2011/01/file_23124_pug-300x189.jpg,"The Pug is often described as a lot of dog in a small space. These sturdy, compact dogs are a part of the American Kennel Club’s Toy group, and are known as the clowns of the canine world because they have a great sense of humor and like to show off.",not mentioned,not mentioned
688385280030670848,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg,4265,8912,12.0,golden retriever,https://dogtime.com/dog-breeds/golden-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22980_golden-retriever-300x189.jpg,"The Golden Retriever is one of the most popular dog breeds in the United States. The breed’s friendly, tolerant attitude makes them great family pets, and their intelligence makes them highly capable working dogs.",Louis,not mentioned
688519176466644993,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg,700,2233,12.0,pembroke welsh corgi,https://dogtime.com/dog-breeds/pembroke-welsh-corgi,https://www.dogtime.com/assets/uploads/2011/01/file_23192_pembroke-welsh-corgi-300x189.jpg,"Originally bred to herd cattle, sheep, and horses, the Pembroke Welsh Corgi is an active and intelligent dog breed. Easy to train and eager to learn, Pembrokes are great with children and other pets, and you can find them in four different coat colors and markings.",not mentioned,pupper
688547210804498433,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,666,2493,9.0,papillon,https://dogtime.com/dog-breeds/papillon,https://www.dogtime.com/assets/uploads/2011/01/file_23118_papillon-300x189.jpg,"The Papillon dog breed descends from the toy spaniels that are frequently portrayed in paintings by the Old Masters, from as far back as the 16th century. They’re highly active and wonderful competitors in agility and obedience.",Frönq,not mentioned
688789766343622656,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,632,2136,8.0,american staffordshire terrier,https://dogtime.com/dog-breeds/american-staffordshire-terrier,https://www.dogtime.com/assets/uploads/2018/01/american-staffordshire-terrier-dog-breed-pictures-cover-650x368.jpg,"The American Staffordshire Terrier is a muscular breed known for being strong for its size; however, they’re also loving and affectionate with human family members. American Staffordshire Terriers enjoy nothing more than being with the humans they care about, whether they’re out for a jog, playing in the yard, or cuddling up on the couch.",Pubert,not mentioned
688804835492233216,https://pbs.twimg.com/media/CY8gWFRWUAAm1XL.jpg,181,927,12.0,belgian malinois,https://dogtime.com/dog-breeds/belgian-malinois,https://www.dogtime.com/assets/uploads/2011/01/file_23172_belgian-malinois-300x189.jpg,"Canines of the Belgian Malinois dog breed were originally bred to be herding dogs. Today, they also work as police and military dogs, protection dogs, and loving family members.",not mentioned,not mentioned
688828561667567616,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg,350,1331,9.0,cardigan welsh corgi,https://dogtime.com/dog-breeds/cardigan-welsh-corgi,https://www.dogtime.com/assets/uploads/2011/11/file_23294_cardigan-welsh-corgi-300x189.jpg,"The Cardigan Welsh Corgi is the older of the two Corgi dog breeds, with dogs of this type believed to have existed in Wales for more than 3,000 years.",Brad,not mentioned
688898160958271489,https://pbs.twimg.com/media/CY91OENWUAE5agj.jpg,745,2014,10.0,ibizan hound,https://dogtime.com/dog-breeds/ibizan-hound,https://www.dogtime.com/assets/uploads/2011/01/file_23028_ibizan-hound-300x189.jpg,"The Ibizan Hound was originally bred to hunt rabbits and small game on the Balearic island of Ibiza. Today, the Ibizan Hound dog breed is still used in that capacity in Spain and elsewhere. Ibizan Hounds also compete in lure coursing, agility, obedience, conformation, and tracking, in addition to being much-loved family companions.",not mentioned,not mentioned
688916208532455424,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg,823,2614,11.0,pembroke welsh corgi,https://dogtime.com/dog-breeds/pembroke-welsh-corgi,https://www.dogtime.com/assets/uploads/2011/01/file_23192_pembroke-welsh-corgi-300x189.jpg,"Originally bred to herd cattle, sheep, and horses, the Pembroke Welsh Corgi is an active and intelligent dog breed. Easy to train and eager to learn, Pembrokes are great with children and other pets, and you can find them in four different coat colors and markings.",not mentioned,pupper
689143371370250240,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,481,1947,10.0,english springer spaniel,https://dogtime.com/dog-breeds/english-springer-spaniel,https://www.dogtime.com/assets/uploads/2011/01/file_22970_english-springer-spaniel-300x189.jpg,"The English Springer Spaniel dog breed was developed as a gun dog to flush, or spring, game in the field, but they’re also popular companions.",Trip,pupper
689154315265683456,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,949,2971,9.0,cocker spaniel,https://dogtime.com/dog-breeds/cocker-spaniel,https://www.dogtime.com/assets/uploads/2011/01/file_22962_cocker-spaniel-300x189.jpg,"The Cocker Spaniel is primarily a beloved companion dog breed, though they remain a capable bird dog at heart. Beautiful to look at–and labor-intensive to groom–the Cocker’s amenable, cheerful disposition also makes them a treat to have in the family.",not mentioned,not mentioned
689275259254616065,https://pbs.twimg.com/media/CZDMMY0WEAAQYjQ.jpg,235,1100,10.0,american staffordshire terrier,https://dogtime.com/dog-breeds/american-staffordshire-terrier,https://www.dogtime.com/assets/uploads/2018/01/american-staffordshire-terrier-dog-breed-pictures-cover-650x368.jpg,"The American Staffordshire Terrier is a muscular breed known for being strong for its size; however, they’re also loving and affectionate with human family members. American Staffordshire Terriers enjoy nothing more than being with the humans they care about, whether they’re out for a jog, playing in the yard, or cuddling up on the couch.",Lucky,not mentioned
689280876073582592,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg,674,1912,10.0,chihuahua,https://dogtime.com/dog-breeds/chihuahua,https://www.dogtime.com/assets/uploads/2011/01/file_23102_chihuahua-300x189.jpg,"The Chihuahua dog breed‘s charms include their small size, big personality, and variety in coat types and colors. They’re all dog, fully capable of competing in dog sports such as agility and obedience, and are among the top ten watchdogs recommended by experts.",Herald,not mentioned
689283819090870273,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg,1049,3139,9.0,scottish terrier,https://dogtime.com/dog-breeds/scottish-terrier,https://www.dogtime.com/assets/uploads/2011/01/file_23082_scottish-terrier-300x189.jpg,"An independent and stubborn character, the Scottish Terrier dog breed is also quite sensitive to praise and blame. Independent, intelligent, and hilarious in their dignified seriousness, they’re a true terrier, which makes them an excellent watchdog.",Chipson,not mentioned
689517482558820352,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,1363,3269,12.0,pembroke welsh corgi,https://dogtime.com/dog-breeds/pembroke-welsh-corgi,https://www.dogtime.com/assets/uploads/2011/01/file_23192_pembroke-welsh-corgi-300x189.jpg,"Originally bred to herd cattle, sheep, and horses, the Pembroke Welsh Corgi is an active and intelligent dog breed. Easy to train and eager to learn, Pembrokes are great with children and other pets, and you can find them in four different coat colors and markings.",Carl,not mentioned
689557536375177216,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg,434,1976,12.0,american eskimo dog,https://dogtime.com/dog-breeds/american-eskimo-dog,https://www.dogtime.com/assets/uploads/2011/01/file_23134_american-eskimo-dog-300x189.jpg,"Called “the dog beautiful” by admirers, the American Eskimo Dog, or “Eskie,” is a striking canine with their white coat, sweet expression, and black eyes. They’re a Nordic dog breed, a member of the Spitz family.",not mentioned,not mentioned
689623661272240129,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg,616,2145,10.0,poodle,https://dogtime.com/dog-breeds/poodle,https://www.dogtime.com/assets/uploads/2011/01/file_23200_poodle-300x189.jpg,"Elegant. Proud. Clever. The Poodle is an impressive dog, as the many best-in-show winners from this dog breed can attest. But behind the blue ribbons, impressive hairdos, and regal attitude, you’ll find an affectionate family dog with an ancient history and many talents.",Lucy,pupper
689661964914655233,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg,893,3113,12.0,italian greyhound,https://dogtime.com/dog-breeds/italian-greyhound,https://www.dogtime.com/assets/uploads/2011/01/file_23110_italian-greyhound-300x189.jpg,"The Italian Greyhound dog breed was a favorite companion of noblewomen in the Middle Ages, especially in Italy. But this small hound was more than a lapdog, having the speed, endurance, and determination to hunt small game. These days, they’re a family dog whose beauty and athleticism is admired in the show ring and in obedience, agility, and rally competitions.",Luca,floofer
689835978131935233,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg,720,2096,11.0,collie,https://dogtime.com/dog-breeds/collie,https://www.dogtime.com/assets/uploads/2011/01/file_23186_collie-300x189.jpg,"The Collie dog breed is a native of Scotland, mostly of the Highland regions but also bred in the Scottish Lowlands and northern England, where they were used primarily as a herding dog. They’re great family companions and are still capable herding dogs.",Fynn,not mentioned
689877686181715968,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,1108,2926,9.0,old english sheepdog,https://dogtime.com/dog-breeds/old-english-sheepdog,https://www.dogtime.com/assets/uploads/2011/01/file_23190_old-english-sheepdog-300x189.jpg,"The Old English Sheepdog is a large, athletic dog breed with an unmistakable shaggy coat. The OES, as fans call the breed for short, was historically a drover, helping farmers drive cattle and sheep to the market. Today, this good-natured dog enjoys the comfort of home life and still competes in conformation, obedience, agility, and herding trials.",Durg,not mentioned
689905486972461056,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,662,2360,11.0,pomeranian,https://dogtime.com/dog-breeds/pomeranian,https://www.dogtime.com/assets/uploads/2011/01/file_23122_pomeranian-300x189.jpg,"Descended from large sled dog breeds, the now-tiny Pomeranian has a long and interesting history. The foxy-faced dog, nicknamed “the little dog who thinks he can,” is compact, active, and capable of competing in agility and obedience or simply being a family friend.",Gizmo,pupper
689999384604450816,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,351,1358,10.0,poodle,https://dogtime.com/dog-breeds/poodle,https://www.dogtime.com/assets/uploads/2011/01/file_23200_poodle-300x189.jpg,"Elegant. Proud. Clever. The Poodle is an impressive dog, as the many best-in-show winners from this dog breed can attest. But behind the blue ribbons, impressive hairdos, and regal attitude, you’ll find an affectionate family dog with an ancient history and many talents.",Covach,not mentioned
